estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
0,4.273,-1,9,0,1,1,0,0,0,0,0,0,0,0.0796883106231689,0,0,0.0,0.0
4754,2.7806,-1,11,11,1,1,11,11,0,0,0,0,11,0.0757350921630859,4754,0,0.0,0.0
3868,2.6189,-1,9,9,1,1,9,9,0,0,0,0,9,0.0796236991882324,3868,0,0.0,0.0
4017,2.2915,-1,9,9,1,1,9,9,0,0,0,0,9,0.0784175395965576,4017,0,0.0,0.0
0,2.1658,-1,9,0,1,1,0,0,0,0,0,0,0,0.0768883228302002,0,0,0.0,0.0
45,2.2567,-1,9,9,1,1,9,9,0,0,0,0,9,0.0785162448883056,45,0,0.0,0.0
207,2.4431,-1,2,1,1,1,1,1,0,0,0,0,1,0.1059100627899169,207,0,0.0,0.0
2004,2.5226,-1,9,9,1,1,9,9,0,0,0,0,9,0.0891907215118408,2004,0,0.0,0.0
58,2.1074,-1,11,11,1,1,11,11,0,0,0,0,11,0.0828528404235839,58,0,0.0,0.0
46,2.2285,-1,9,9,1,1,9,9,0,0,0,0,9,0.0817577838897705,46,0,0.0,0.0
1892,2.0298,-1,9,9,1,1,9,9,0,0,0,0,9,0.0851585865020752,1892,0,0.0,0.0
57,2.0196,-1,11,11,1,1,11,11,0,0,0,0,11,0.0770392417907714,57,0,0.0,0.0
4732,1.9783,-1,11,11,1,1,11,11,0,0,0,0,11,0.0810308456420898,4732,0,0.0,0.0
1871,1.9418,-1,9,9,1,1,9,9,0,0,0,0,9,0.0816226005554199,1871,0,0.0,0.0
0,2.622,-1,9,0,1,1,0,0,0,0,0,0,0,0.08363938331604,0,0,0.0,0.0
1938,2.2707,-1,9,9,1,1,9,9,0,0,0,0,9,0.0850312709808349,1938,0,0.0,0.0
3903,2.216,-1,9,9,1,1,9,9,0,0,0,0,9,0.0839858055114746,3903,0,0.0,0.0
1924,1.9972,-1,9,9,1,1,9,9,0,0,0,0,9,0.086679458618164,1924,0,0.0,0.0
3901,2.1184,-1,9,9,1,1,9,9,0,0,0,0,9,0.0816147327423095,3901,0,0.0,0.0
1889,2.0124,-1,9,9,1,1,9,9,0,0,0,0,9,0.0793564319610595,1889,0,0.0,0.0
0,2.0643,-1,9,0,1,1,0,0,0,0,0,0,0,0.0826296806335449,0,0,0.0,0.0
0,1.949,-1,11,0,1,1,0,0,0,0,0,0,0,0.0813064575195312,0,0,0.0,0.0
0,2.4813,-1,9,0,1,1,0,0,0,0,0,0,0,0.0822682380676269,0,0,0.0,0.0
53,2.2885,-1,9,9,1,1,9,9,0,0,0,0,9,0.0757408142089843,53,0,0.0,0.0
0,2.0626,-1,9,0,1,1,0,0,0,0,0,0,0,0.0771775245666503,0,0,0.0,0.0
