estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
13485,1.570734,-1,1,1,840,440,440,440,288,152,0,0,0,0.0247750282287597,12367,1118,0.002063077011084887,0.0904018759602167
6672,2.716319,-1,1,1,1455,768,768,768,705,60,3,0,0,0.0272243022918701,4511,2161,0.003987754401569267,0.4790512081578364
14262,1.820141,-1,1,1,960,545,545,545,401,144,0,0,0,0.0272777080535888,12823,1439,0.002655427387255056,0.11222022927552056
12008,1.61122,-1,1,1,780,496,496,496,404,88,4,0,0,0.0285730361938476,10632,1376,0.00253917170595063,0.1294206170052671
6800,1.332521,-1,1,1,720,454,454,454,422,24,8,0,0,0.0294523239135742,5521,1279,0.002360174863307308,0.23166093099076254
14647,2.813994,-1,1,1,1440,843,843,843,795,44,4,0,0,0.0286037921905517,12266,2381,0.00439372662199742,0.19411381053318116
16387,2.442122,-1,1,1,1410,770,770,770,656,114,0,0,0,0.0365808010101318,14214,2173,0.0040098983408653486,0.15287744477275925
17903,2.553495,-1,1,1,1410,829,829,829,715,114,0,0,0,0.0281119346618652,15645,2258,0.004166751244212589,0.1443272611057846
13285,2.465355,-1,1,1,1440,825,825,825,777,44,4,0,0,0.0287783145904541,10946,2339,0.004316222834461136,0.21368536451671843
15463,1.720224,-1,1,1,915,537,537,537,438,96,3,0,0,0.0275650024414062,14097,1366,0.002520718423203896,0.09690004965595517
25940,2.692991,-1,1,1,1410,870,870,870,756,114,0,0,0,0.027740478515625,23633,2307,0.004257172329671587,0.09761773790885626
9618,2.328923,-1,1,1,1350,820,820,820,766,50,4,0,0,0.026475191116333,7344,2274,0.004196276496607364,0.309640522875817
15177,1.437308,-1,1,1,840,495,495,495,343,152,0,0,0,0.0246341228485107,13950,1227,0.00226421779302429,0.08795698924731182
13573,1.246325,-1,1,1,840,506,506,506,354,152,0,0,0,0.0255608558654785,12279,1294,0.0023878547874274093,0.10538317452561284
13434,1.121702,-1,1,1,840,505,505,505,353,152,0,0,0,0.0237915515899658,12135,1299,0.0023970814288007767,0.10704573547589617
13510,2.048868,-1,1,1,1410,743,743,743,629,114,0,0,0,0.0219085216522216,11414,2096,0.0038678080637154946,0.1836341335202383
24596,2.412884,-1,1,1,1350,856,856,856,802,50,4,0,0,0.0221614837646484,22215,2381,0.00439372662199742,0.10717983344586991
5807,1.262948,-1,1,1,780,508,508,508,416,88,4,0,0,0.0228340625762939,4449,1358,0.0025059557970065083,0.30523713193976176
