estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
81203,6.446556,-1,1,1,8257,289,289,289,240,28,18,3,0,80043,1160,0.001933546023395907,0.014492210436890172
38774,0.350678,-1,7,7,17,17,119,70,21,21,7,21,0,38619,155,0.00025836175312617723,0.004013568450762578
95905,5.706415,-1,1,1,8257,233,233,233,209,7,12,5,0,94973,932,0.001553504218797401,0.009813315363313783
6995,59.730169,-1,1,1,108065,2749,2749,874,53,196,561,64,0,5464,1531,0.0025519473808785632,0.28019765739385066
21774,0.161737,-1,1,1,17,17,17,17,6,4,3,4,0,21726,48,8.00088009681065e-05,0.0022093344380005524
21853,17.102315,-1,1,1,18886,2959,2959,2067,438,1583,30,16,0,15435,6418,0.010697843429443906,0.415808228053126
45314,57.601487,-1,1,1,109356,3126,3126,3126,374,1226,1475,51,0,38063,7251,0.012086329496244587,0.1904999605916507
13931,1.665071,-1,7,7,2065,37,259,182,0,98,77,7,0,13582,349,0.000581730657038941,0.02569577381828891
136645,5.027595,-1,1,1,5401,774,774,774,580,142,43,9,0,133670,2975,0.004958878810002434,0.022256302835340764
150047,0.117277,-1,1,1,17,17,17,17,6,4,3,4,0,150009,38,6.334030076641764e-05,0.0002533181342452786
152024,0.208368,-1,1,1,41,41,41,41,15,4,15,6,1,151920,104,0.00017335240209756406,0.0006845708267509215
3927,0.132949,-1,27,9,1,1,9,9,0,0,0,0,9,3927,0,0.0,0.0
43122,3.433836,-1,1,1,937,932,932,932,668,254,6,4,0,39466,3656,0.006094003673737444,0.09263669994425582
150689,0.116001,-1,1,1,17,17,17,17,1,5,8,3,0,150659,30,5.0005500605066555e-05,0.00019912517672359434
124998,1.276403,-1,1,1,2065,41,41,41,0,21,15,5,0,124912,86,0.00014334910173452412,0.0006884846932240297
17715,73.341783,-1,7,7,114678,2341,16387,1452,86,180,710,476,0,15848,1867,0.0031120089876553085,0.11780666330136295
91392,3.199599,-1,1,1,5401,140,140,140,90,35,12,3,0,90899,493,0.0008217570599432604,0.005423602019824201
67613,19.135871,-1,1,1,19738,3450,3450,3450,2133,1293,10,14,0,54601,13012,0.021689052462437537,0.23831065365103205
11241,0.068421,-1,3,1,4,4,4,4,1,2,0,1,0,11231,10,1.6668500201688853e-05,0.0008903926631644555
21740,0.156162,-1,1,1,32,32,32,28,11,4,5,7,1,21667,73,0.00012168005147232862,0.0033691789357086816
15306,66.374047,3,1,1,450,108,108,108,0,0,0,108,0,17412,2106,0.003510386142475672,0.12095106822880772
121580,4.508571,-1,1,1,4945,511,511,511,385,41,79,6,0,119638,1942,0.003237022739167975,0.016232300774001573
98220,15.086513,-1,1,1,16513,2216,2216,2216,2003,48,148,17,0,89002,9218,0.015365023485916784,0.10357070627626346
12458,4.728462,-1,1,1,5401,756,756,281,159,99,17,6,0,11432,1026,0.0017101881206932762,0.08974807557732681
78568,1.584409,-1,1,1,1969,172,172,172,0,156,10,6,0,78142,426,0.0007100781085919451,0.005451613728852602
45307,54.082897,-1,1,1,104478,2634,2634,2634,409,1336,825,64,0,38678,6629,0.01104954878369954,0.17138942034231347
43397,0.046985,-1,1,1,1,1,1,1,0,0,0,0,1,43397,0,0.0,0.0
40199,12.482388,-1,1,1,20853,1030,1030,1030,63,99,800,68,0,38578,1621,0.002701963882693763,0.042018767173000154
21469,0.08498,-1,1,1,9,9,9,9,1,0,4,4,0,21459,10,1.6668500201688853e-05,0.0004660049396523603
36259,67.82793,3,1,1,425,221,221,221,0,0,0,221,0,34073,2186,0.0036437341440891833,0.06415637014645027
151308,0.156909,-1,1,1,13,13,13,13,1,5,3,4,0,151288,20,3.3337000403377706e-05,0.0001321981915287399
151345,0.077992,-1,1,1,13,13,13,13,1,5,3,4,0,151325,20,3.3337000403377706e-05,0.0001321658681645465
17616,65.708411,3,1,1,360,108,108,108,0,0,0,108,0,19105,1489,0.0024819396800314702,0.07793771264066998
66842,2.75768,-1,1,1,2521,330,330,330,128,159,40,3,0,65807,1035,0.0017251897708747963,0.015727810111386326
41928,0.312065,-1,7,7,13,13,91,63,7,14,21,21,0,41816,112,0.00018668720225891515,0.002678400612205854
45265,73.331531,-1,21,21,16597,2277,47817,6555,3604,72,2695,184,0,25308,19957,0.03326532585251044,0.7885648806701439
17442,64.230989,3,1,1,450,108,108,108,0,0,0,108,0,14637,2805,0.004675514306573723,0.1916376306620209
156222,0.070524,-1,1,1,4,4,4,4,1,2,0,1,0,156211,11,1.8335350221857736e-05,7.041757622702627e-05
97371,4.436368,-1,1,1,4849,507,507,507,498,0,0,9,0,95160,2211,0.0036854053945934054,0.023234552332912987
87270,2.722629,-1,1,1,2521,349,349,349,125,198,20,6,0,86194,1076,0.0017935306217017205,0.012483467526742
43322,3.637718,-1,1,1,937,937,937,937,673,254,6,4,0,39576,3746,0.006244020175552644,0.09465332524762482
14585,65.873495,3,1,1,425,102,102,102,0,0,0,102,0,12997,1588,0.00264695783202819,0.12218204200969454
