estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
80445,49.496588,-1,1,1,8257,289,289,289,240,28,18,3,0,80043,402,0.0006700737081078919,0.005022300513474008
38684,1.650091,-1,7,7,17,17,119,70,21,21,7,21,0,38619,65,0.00010834525131097754,0.0016831093503197909
95316,21.713336,-1,1,1,8257,233,233,233,209,7,12,5,0,94973,343,0.0005717295569179277,0.0036115527570993863
5889,108.323381,-1,1,1,108065,2749,2749,874,53,196,561,64,0,5464,425,0.0007084112585717762,0.07778184480234261
21749,0.789032,-1,1,1,17,17,17,17,6,4,3,4,0,21726,23,3.833755046388436e-05,0.001058639418208598
17413,28.130879,-1,1,1,18886,2959,2959,2067,438,1583,30,16,0,15435,1978,0.003297029339894055,0.12815030774214448
40113,82.71994,-1,1,1,109356,3126,3126,3126,374,1226,1475,51,0,38063,2050,0.0034170425413462147,0.053858077397998055
13694,3.190163,-1,7,7,2065,37,259,182,0,98,77,7,0,13582,112,0.00018668720225891515,0.008246208216757473
134743,7.718398,-1,1,1,5401,774,774,774,580,142,43,9,0,133670,1073,0.0017885300716412138,0.008027231241116182
150018,0.347482,-1,1,1,17,17,17,17,6,4,3,4,0,150009,9,1.5001650181519968e-05,5.999640021598704e-05
151947,0.874206,-1,1,1,41,41,41,41,15,4,15,6,1,151920,27,4.5004950544559904e-05,0.00017772511848341231
3927,0.384722,-1,27,9,1,1,9,9,0,0,0,0,9,3927,0,0.0,0.0
40684,5.408298,-1,1,1,937,932,932,932,668,254,6,4,0,39466,1218,0.0020302233245657023,0.03086200780418588
150669,0.415709,-1,1,1,17,17,17,17,1,5,8,3,0,150659,10,1.6668500201688853e-05,6.637505890786478e-05
124935,3.298024,-1,1,1,2065,41,41,41,0,21,15,5,0,124912,23,3.833755046388436e-05,0.00018412962725758935
16372,146.366504,-1,7,7,114678,2341,16387,1452,86,180,710,476,0,15848,524,0.0008734294105684959,0.033064109035840485
91062,8.877887,-1,1,1,5401,140,140,140,90,35,12,3,0,90899,163,0.0002716965532875283,0.0017931990450940054
59125,34.907381,-1,1,1,19738,3450,3450,3450,2133,1293,10,14,0,54601,4524,0.0075408294912440365,0.08285562535484699
11232,0.385898,-1,3,1,4,4,4,4,1,2,0,1,0,11231,1,1.6668500201688853e-06,8.903926631644555e-05
21691,0.477728,-1,1,1,32,32,32,28,11,4,5,7,1,21667,24,4.000440048405325e-05,0.001107675266534361
15297,87.884695,3,1,1,450,108,108,108,0,0,0,108,0,17412,2115,0.003525387792657192,0.12146795313576844
120289,6.409337,-1,1,1,4945,511,511,511,385,41,79,6,0,119638,651,0.0010851193631299444,0.00544141493505408
92294,20.284372,-1,1,1,16513,2216,2216,2216,2003,48,148,17,0,89002,3292,0.00548727026639597,0.03698793285544145
11747,6.37967,-1,1,1,5401,756,756,281,159,99,17,6,0,11432,315,0.0005250577563531988,0.027554233729881035
78279,2.832993,-1,1,1,1969,172,172,172,0,156,10,6,0,78142,137,0.00022835845276313727,0.001753218499654475
40659,71.645462,-1,1,1,104478,2634,2634,2634,409,1336,825,64,0,38678,1981,0.0033020298899545616,0.05121774652257097
43397,0.217849,-1,1,1,1,1,1,1,0,0,0,0,1,43397,0,0.0,0.0
38991,17.386446,-1,1,1,20853,1030,1030,1030,63,99,800,68,0,38578,413,0.0006884090583297496,0.010705583493182643
21462,0.359377,-1,1,1,9,9,9,9,1,0,4,4,0,21459,3,5.000550060506656e-06,0.0001398014818957081
36243,91.352801,3,1,1,425,221,221,221,0,0,0,221,0,34073,2170,0.003617064543766481,0.06368679012708009
151298,0.277716,-1,1,1,13,13,13,13,1,5,3,4,0,151288,10,1.6668500201688853e-05,6.609909576436995e-05
151326,0.173792,-1,1,1,13,13,13,13,1,5,3,4,0,151325,1,1.6668500201688853e-06,6.6082934082273256e-06
17605,83.917047,3,1,1,360,108,108,108,0,0,0,108,0,19105,1500,0.0025002750302533278,0.07851347814708191
66150,3.489508,-1,1,1,2521,330,330,330,128,159,40,3,0,65807,343,0.0005717295569179277,0.0052122114668652275
41850,0.646085,-1,7,7,13,13,91,63,7,14,21,21,0,41816,34,5.6672900685742096e-05,0.00081308590013392
31991,84.28553,-1,21,21,16597,2277,47817,6555,3604,72,2695,184,0,25308,6683,0.01113955868478866,0.2640666982772246
17432,65.815329,3,1,1,450,108,108,108,0,0,0,108,0,14637,2795,0.004658845806372034,0.1909544305527089
156215,0.205572,-1,1,1,4,4,4,4,1,2,0,1,0,156211,4,6.667400080675541e-06,2.560639135528228e-05
95945,7.139038,-1,1,1,4849,507,507,507,498,0,0,9,0,95160,785,0.0013084772658325749,0.008249264396805381
86543,4.209884,-1,1,1,2521,349,349,349,125,198,20,6,0,86194,349,0.000581730657038941,0.004049005731257396
40847,4.974856,-1,1,1,937,937,937,937,673,254,6,4,0,39576,1271,0.0021185663756346533,0.03211542348898322
14577,71.133384,3,1,1,425,102,102,102,0,0,0,102,0,12997,1580,0.002633623031866839,0.12156651534969608
38609,0.544446,-1,7,7,4,4,28,28,7,14,0,7,0,38586,23,3.833755046388436e-05,0.0005960711138754989
40335,5.389855,-1,1,1,937,932,932,932,668,254,6,4,0,39056,1279,0.0021319011757960043,0.03274784924211389
21569,0.392289,-1,1,1,13,13,13,13,1,5,3,4,0,21558,11,1.8335350221857736e-05,0.0005102514147880137
