estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
95639,4.717051,-1,1,1,8257,289,289,289,240,28,18,3,0,80043,15596,0.025996192914553934,0.19484527066701648
41183,0.197169,-1,7,7,17,17,119,70,21,21,7,21,0,38619,2564,0.004273803451713022,0.06639219037261451
107800,4.410805,-1,1,1,8257,233,233,233,209,7,12,5,0,94973,12827,0.021380685208706292,0.13505943794552136
32825,51.815647,-1,1,1,108065,2750,2750,875,54,196,561,64,0,5464,27361,0.04560668340184087,5.007503660322108
22361,0.097869,-1,1,1,17,17,17,17,6,4,3,4,0,21726,635,0.0010584497628072422,0.02922765350271564
112273,14.69538,-1,1,1,18886,2959,2959,2067,438,1583,30,16,0,15435,96838,0.1614144222531145,6.2739229024943315
153865,54.653469,-1,1,1,109356,3127,3127,3126,374,1226,1475,51,0,38063,115802,0.19302456603559726,3.0423771116307177
20028,1.513371,-1,7,7,2065,38,266,182,0,98,77,7,0,13582,6446,0.010744515230008635,0.47459873361802385
174781,4.382531,-1,1,1,5401,774,774,774,580,142,43,9,0,133670,41111,0.06852587117916305,0.3075559212987207
150624,0.076981,-1,1,1,17,17,17,17,6,4,3,4,0,150009,615,0.0010251127624038643,0.004099754014759115
153377,0.155276,-1,1,1,41,41,41,41,15,4,15,6,1,151920,1457,0.002428600479386066,0.009590573986308583
3927,0.061823,-1,27,9,1,1,9,9,0,0,0,0,9,3927,0,0.0,0.0
89134,2.686718,-1,1,1,937,932,932,932,668,254,6,4,0,39466,49668,0.0827891068017482,1.258500988192368
151133,0.075084,-1,1,1,17,17,17,17,1,5,8,3,0,150659,474,0.0007900869095600516,0.0031461777922327907
126289,1.143349,-1,1,1,2065,41,41,41,0,21,15,5,0,124912,1377,0.002295252477772555,0.011023760727552196
52720,59.085783,-1,7,7,114678,2341,16387,1455,87,182,710,476,0,15848,36872,0.06146009394366714,2.326602725896012
98120,2.90244,-1,1,1,5401,140,140,140,90,35,12,3,0,90899,7221,0.01203632399563952,0.07943981781977799
235191,16.750985,-1,1,1,19738,3450,3450,3450,2133,1293,10,14,0,54601,180590,0.30101644514229897,3.3074485815278107
11408,0.041803,-1,3,1,4,4,4,4,1,2,0,1,0,11231,177,0.00029503245356989267,0.01575995013801086
