estimates,runtime,case,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
6920,50.2035,1,0.0796883106231689,0,6920,0.011534602139568686,0.0
6920,77.9108,1,0.0757350921630859,4754,2166,0.0036103971436858054,0.4556163230963399
6920,82.682,1,0.0796236991882324,3868,3052,0.005087226261555438,0.7890382626680456
6920,75.902199,1,0.0784175395965576,4017,2903,0.004838865608550274,0.7226786158824994
6920,65.876301,1,0.0768883228302002,0,6920,0.011534602139568686,0.0
6920,72.433,1,0.0785162448883056,45,6875,0.011459593888661086,152.77777777777777
6920,54.9411,1,0.1059100627899169,207,6713,0.011189564185393727,32.429951690821255
6920,63.5386,1,0.0891907215118408,2004,4916,0.00819423469915024,2.4530938123752497
6920,75.2176,1,0.0828528404235839,58,6862,0.01143792483839889,118.3103448275862
6920,74.757799,1,0.0817577838897705,46,6874,0.011457927038640917,149.43478260869566
6920,66.238,1,0.0851585865020752,1892,5028,0.008380921901409155,2.6575052854122623
6920,79.369201,1,0.0770392417907714,57,6863,0.01143959168841906,120.40350877192982
6920,70.1656,1,0.0810308456420898,4732,2188,0.003647067844129521,0.4623837700760778
6920,68.1815,1,0.0816226005554199,1871,5049,0.008415925751832701,2.698556921432389
6920,64.633399,1,0.08363938331604,0,6920,0.011534602139568686,0.0
6920,61.481101,1,0.0850312709808349,1938,4982,0.008304246800481386,2.5706914344685243
6920,77.387,1,0.0839858055114746,3903,3017,0.0050288865108495265,0.7729951319497822
6920,67.2307,1,0.086679458618164,1924,4996,0.008327582700763751,2.5966735966735968
6920,77.027001,1,0.0816147327423095,3901,3019,0.005032220210889864,0.7739041271468854
6920,63.1556,1,0.0793564319610595,1889,5031,0.008385922451469663,2.663313922710429
6920,61.743,1,0.0826296806335449,0,6920,0.011534602139568686,0.0
6920,63.8539,1,0.0813064575195312,0,6920,0.011534602139568686,0.0
6920,51.0912,1,0.0822682380676269,0,6920,0.011534602139568686,0.0
6920,82.6614,1,0.0757408142089843,53,6867,0.011446259088499736,129.56603773584905
6920,60.9396,1,0.0771775245666503,0,6920,0.011534602139568686,0.0
6920,56.9807,1,0.0736465454101562,1893,5027,0.008379255051388985,2.6555731642894878
6920,68.298399,1,0.068591833114624,48,6872,0.011454593338600579,143.16666666666666
6920,66.999301,1,0.0734965801239013,52,6868,0.011447925938519904,132.07692307692307
6920,72.8518,1,0.079371690750122,3943,2977,0.004962212510042772,0.7550088764899823
6920,56.493099,1,0.0806045532226562,0,6920,0.011534602139568686,0.0
6920,71.8489,1,0.0793764591217041,49,6871,0.011452926488580411,140.22448979591837
6920,50.375,1,0.076085090637207,2262,4658,0.0077641873939466675,2.0592396109637487
6920,76.311801,1,0.0726828575134277,4774,2146,0.0035770601432824276,0.4495182237117721
6920,58.0916,1,0.0803542137145996,1911,5009,0.008349251751025947,2.6211407639979067
6920,76.6657,1,0.0782167911529541,60,6860,0.011434591138358553,114.33333333333333
6920,74.548,1,0.0831415653228759,3899,3021,0.005035553910930203,0.7748140548858682
6920,59.7033,1,0.0831878185272216,2367,4553,0.007589168141828934,1.9235318969159274
6920,66.2075,1,0.079164981842041,2346,4574,0.0076241719922524815,1.949701619778346
6920,64.032099,1,0.07326340675354,4748,2172,0.003620398243806819,0.45745577085088457
6920,59.9933,1,0.0748686790466308,2292,4628,0.007714181893341601,2.019197207678883
6920,78.349201,1,0.0762069225311279,49,6871,0.011452926488580411,140.22448979591837
6920,58.392899,1,0.0804197788238525,1946,4974,0.008290912000320035,2.55601233299075
6920,66.7533,1,0.07688570022583,60,6860,0.011434591138358553,114.33333333333333
6920,55.4878,1,0.0762038230895996,0,6920,0.011534602139568686,0.0
6920,72.7636,1,0.0756874084472656,3882,3038,0.005063890361273074,0.7825862957238536
6920,72.820199,1,0.0752401351928711,4688,2232,0.0037204092450169516,0.4761092150170648
6920,82.4527,1,0.0708885192871093,3842,3078,0.005130564362079829,0.8011452368558043
6920,65.456099,1,0.0757219791412353,1972,4948,0.008247573899795644,2.5091277890466532
6920,80.970401,1,0.0766425132751464,3952,2968,0.004947210859861251,0.7510121457489879
